Name,Size / Usage,Context,Input,Digest,Updated
dolphin-mistral:7b-v2.1-q4_K_S,4.1GB,32K,Text,928488201dda,2 years ago
dolphin-mistral:7b-v2.1-q4_K_M,4.4GB,32K,Text,42d3af2ff5bc,2 years ago
dolphin-mistral:7b-v2.1-q5_0,5.0GB,32K,Text,7577f2a6ea36,2 years ago
dolphin-mistral:7b-v2.1-q5_1,5.4GB,32K,Text,d2d013e73bbb,2 years ago
dolphin-mistral:7b-v2.1-q5_K_S,5.0GB,32K,Text,fafa4121da53,2 years ago
dolphin-mistral:7b-v2.1-q5_K_M,5.1GB,32K,Text,1792bb2a4dad,2 years ago
dolphin-mistral:7b-v2.1-q6_K,5.9GB,32K,Text,d7fc42d0c941,2 years ago
dolphin-mistral:7b-v2.1-q8_0,7.7GB,32K,Text,3c364693b3c5,2 years ago
dolphin-mistral:7b-v2.1-fp16,14GB,32K,Text,8a7599e7afb6,2 years ago
dolphin-mistral:7b-v2.2,4.1GB,32K,Text,450ca08f6907,2 years ago
dolphin-mistral:7b-v2.2-q2_K,3.1GB,32K,Text,40af9615d065,2 years ago
dolphin-mistral:7b-v2.2-q3_K_S,3.2GB,32K,Text,a646488b6fd5,2 years ago
dolphin-mistral:7b-v2.2-q3_K_M,3.5GB,32K,Text,807f7ccc72ae,2 years ago
dolphin-mistral:7b-v2.2-q3_K_L,3.8GB,32K,Text,2e2d34ffb211,2 years ago
dolphin-mistral:7b-v2.2-q4_0,4.1GB,32K,Text,450ca08f6907,2 years ago
dolphin-mistral:7b-v2.2-q4_1,4.6GB,32K,Text,1f764be54847,2 years ago
dolphin-mistral:7b-v2.2-q4_K_S,4.1GB,32K,Text,7c4ea4ac1b3d,2 years ago
dolphin-mistral:7b-v2.2-q4_K_M,4.4GB,32K,Text,5f5bc8a7f6c0,2 years ago
dolphin-mistral:7b-v2.2-q5_0,5.0GB,32K,Text,05ef3ead3f63,2 years ago
dolphin-mistral:7b-v2.2-q5_1,5.4GB,32K,Text,35a9966c852b,2 years ago
dolphin-mistral:7b-v2.2-q5_K_S,5.0GB,32K,Text,8cb5befe96d0,2 years ago
dolphin-mistral:7b-v2.2-q5_K_M,5.1GB,32K,Text,e9ac7f8b1b41,2 years ago
dolphin-mistral:7b-v2.2-q6_K,5.9GB,32K,Text,fbd48b25b103,2 years ago
dolphin-mistral:7b-v2.2-q8_0,7.7GB,32K,Text,f12f440dd443,2 years ago
dolphin-mistral:7b-v2.2-fp16,14GB,32K,Text,02a1321048d5,2 years ago
dolphin-mistral:7b-v2.2.1,4.1GB,32K,Text,04b0ec52c40b,2 years ago
dolphin-mistral:7b-v2.2.1-q2_K,3.1GB,32K,Text,994c722b1561,2 years ago
dolphin-mistral:7b-v2.2.1-q3_K_S,3.2GB,32K,Text,5753614304a2,2 years ago
dolphin-mistral:7b-v2.2.1-q3_K_M,3.5GB,32K,Text,6e92d0dbb4a0,2 years ago
dolphin-mistral:7b-v2.2.1-q3_K_L,3.8GB,32K,Text,3bba1c1ad35a,2 years ago
dolphin-mistral:7b-v2.2.1-q4_0,4.1GB,32K,Text,04b0ec52c40b,2 years ago
dolphin-mistral:7b-v2.2.1-q4_1,4.6GB,32K,Text,c76cd3b5beee,2 years ago
dolphin-mistral:7b-v2.2.1-q4_K_S,4.1GB,32K,Text,5029cbe43e9c,2 years ago
dolphin-mistral:7b-v2.2.1-q4_K_M,4.4GB,32K,Text,5e3337ccc282,2 years ago
dolphin-mistral:7b-v2.2.1-q5_0,5.0GB,32K,Text,a22f80a3ea5d,2 years ago
dolphin-mistral:7b-v2.2.1-q5_1,5.4GB,32K,Text,62d4ace3645c,2 years ago
dolphin-mistral:7b-v2.2.1-q5_K_S,5.0GB,32K,Text,03945b375e86,2 years ago
dolphin-mistral:7b-v2.2.1-q5_K_M,5.1GB,32K,Text,e4b72a87ab51,2 years ago
dolphin-mistral:7b-v2.2.1-q6_K,5.9GB,32K,Text,b5df8e083d3d,2 years ago
dolphin-mistral:7b-v2.2.1-q8_0,7.7GB,32K,Text,62e41c882df2,2 years ago
dolphin-mistral:7b-v2.2.1-fp16,14GB,32K,Text,49b48f849296,2 years ago
dolphin-mistral:7b-v2.6,4.1GB,32K,Text,206a4093ff30,2 years ago
dolphin-mistral:7b-v2.6-dpo-laser,4.1GB,32K,Text,ecbf896611f5,2 years ago
dolphin-mistral:7b-v2.6-dpo-laser-q2_K,3.1GB,32K,Text,3d2e06cd1f34,2 years ago
dolphin-mistral:7b-v2.6-q2_K,3.1GB,32K,Text,5095f4e248f8,2 years ago
dolphin-mistral:7b-v2.6-dpo-laser-q3_K_S,3.2GB,32K,Text,c4841f98c665,2 years ago
dolphin-mistral:7b-v2.6-q3_K_S,3.2GB,32K,Text,7d87567ba4e1,2 years ago
dolphin-mistral:7b-v2.6-dpo-laser-q3_K_M,3.5GB,32K,Text,d9a82ca1b186,2 years ago
dolphin-mistral:7b-v2.6-q3_K_M,3.5GB,32K,Text,fae30abf511f,2 years ago
dolphin-mistral:7b-v2.6-dpo-laser-q3_K_L,3.8GB,32K,Text,fbd62dc63cf3,2 years ago
dolphin-mistral:7b-v2.6-q3_K_L,3.8GB,32K,Text,3f69b8a407b5,2 years ago
dolphin-mistral:7b-v2.6-dpo-laser-q4_0,4.1GB,32K,Text,ecbf896611f5,2 years ago
dolphin-mistral:7b-v2.6-q4_0,4.1GB,32K,Text,206a4093ff30,2 years ago
dolphin-mistral:7b-v2.6-dpo-laser-q4_1,4.6GB,32K,Text,dcda7ed9d1ea,2 years ago
dolphin-mistral:7b-v2.6-q4_1,4.6GB,32K,Text,75979198bd96,2 years ago
dolphin-mistral:7b-v2.6-dpo-laser-q4_K_S,4.1GB,32K,Text,251809e4483d,2 years ago
dolphin-mistral:7b-v2.6-q4_K_S,4.1GB,32K,Text,d131e1a76ddc,2 years ago
dolphin-mistral:7b-v2.6-dpo-laser-q4_K_M,4.4GB,32K,Text,4637e8c97e50,2 years ago
dolphin-mistral:7b-v2.6-q4_K_M,4.4GB,32K,Text,de97d7427c36,2 years ago
dolphin-mistral:7b-v2.6-dpo-laser-q5_0,5.0GB,32K,Text,09bce0353761,2 years ago
dolphin-mistral:7b-v2.6-q5_0,5.0GB,32K,Text,e8f5e1669039,2 years ago
dolphin-mistral:7b-v2.6-dpo-laser-q5_1,5.4GB,32K,Text,a40a97e78596,2 years ago
dolphin-mistral:7b-v2.6-q5_1,5.4GB,32K,Text,b2f2f3609ccd,2 years ago
dolphin-mistral:7b-v2.6-dpo-laser-q5_K_S,5.0GB,32K,Text,c6a7fdc04e62,2 years ago
dolphin-mistral:7b-v2.6-q5_K_S,5.0GB,32K,Text,5ce09aea680f,2 years ago
dolphin-mistral:7b-v2.6-dpo-laser-q5_K_M,5.1GB,32K,Text,89ac2026188b,2 years ago
dolphin-mistral:7b-v2.6-q5_K_M,5.1GB,32K,Text,24b9c375e0bc,2 years ago
dolphin-mistral:7b-v2.6-dpo-laser-q6_K,5.9GB,32K,Text,3383c1e1a3a3,2 years ago
dolphin-mistral:7b-v2.6-q6_K,5.9GB,32K,Text,d1c90221f843,2 years ago
dolphin-mistral:7b-v2.6-dpo-laser-q8_0,7.7GB,32K,Text,805ca6fc04df,2 years ago
dolphin-mistral:7b-v2.6-q8_0,7.7GB,32K,Text,43ea31e60f41,2 years ago
dolphin-mistral:7b-v2.6-dpo-laser-fp16,14GB,32K,Text,ef5fb1b4eb40,2 years ago
dolphin-mistral:7b-v2.6-fp16,14GB,32K,Text,ee8029835435,2 years ago
dolphin-mistral:7b-v2.8,4.1GB,32K,Text,5dc8c5a2be65,2 years ago
dolphin-mistral:7b-v2.8-q2_K,2.7GB,32K,Text,703fcc8feca4,2 years ago
dolphin-mistral:7b-v2.8-q3_K_S,3.2GB,32K,Text,b373bd912c47,2 years ago
dolphin-mistral:7b-v2.8-q3_K_M,3.5GB,32K,Text,368c8b580b2c,2 years ago
dolphin-mistral:7b-v2.8-q3_K_L,3.8GB,32K,Text,3689be23e227,2 years ago
dolphin-mistral:7b-v2.8-q4_0,4.1GB,32K,Text,5dc8c5a2be65,2 years ago
dolphin-mistral:7b-v2.8-q4_1,4.6GB,32K,Text,8a3536853f0c,2 years ago
dolphin-mistral:7b-v2.8-q4_K_S,4.1GB,32K,Text,f7fe7f8a5338,2 years ago
dolphin-mistral:7b-v2.8-q4_K_M,4.4GB,32K,Text,9664319c8300,2 years ago
dolphin-mistral:7b-v2.8-q5_0,5.0GB,32K,Text,4b957d0f8184,2 years ago
dolphin-mistral:7b-v2.8-q5_1,5.4GB,32K,Text,2d9d3f2fc319,2 years ago
dolphin-mistral:7b-v2.8-q5_K_S,5.0GB,32K,Text,a9699d013b92,2 years ago
dolphin-mistral:7b-v2.8-q5_K_M,5.1GB,32K,Text,89cd0f3499d5,2 years ago
dolphin-mistral:7b-v2.8-q6_K,5.9GB,32K,Text,abbbabedf4f5,2 years ago
dolphin-mistral:7b-v2.8-q8_0,7.7GB,32K,Text,c42fc14057d2,2 years ago
dolphin-mistral:7b-v2.8-fp16,14GB,32K,Text,1e979cf70c05,2 years ago
