Name,Size / Usage,Context,Input,Digest,Updated
qwen3.5:35b-a3b-coding-bf16,70GB,256K,"Text, Image",37b8d012f58e,5 months ago
qwen3.5:35b-a3b-int4,20GB,256K,"Text, Image",39a73d8a124d,5 months ago
qwen3.5:35b-a3b-int8,38GB,256K,"Text, Image",fc565b23657b,5 months ago
qwen3.5:35b-a3b-mlx-bf16,MLX 70GB,256K,"Text, Image",f6555d933b86,5 months ago
qwen3.5:35b-a3b-mxfp8,MLX 37GB,256K,"Text, Image",16b03b99d8bb,2 days ago
qwen3.5:35b-a3b-nvfp4,MLX 22GB,256K,"Text, Image",fb2d58ab6d45,5 months ago
qwen3.5:35b-a3b-q4_K_M,24GB,256K,"Text, Image",3460ffeede54,6 months ago
qwen3.5:35b-a3b-q8_0,39GB,256K,"Text, Image",655d273ede3a,6 months ago
qwen3.5:35b-a3b-bf16,72GB,256K,"Text, Image",85eaedff99c3,5 months ago
qwen3.5:35b-mlx,MLX 22GB,256K,"Text, Image",fb2d58ab6d45,3 months ago
qwen3.5:122b-a10b,81GB,256K,"Text, Image",8b9d11d807c5,6 months ago
qwen3.5:122b-a10b-q4_K_M,81GB,256K,"Text, Image",8b9d11d807c5,6 months ago
qwen3.5:397b-cloud,,256K,"Text, Image",a7bf6f7891c3,6 months ago
