Name,Size / Usage,Context,Input,Digest,Updated
qwen:0.5b-text-v1.5-q6_K,515MB,32K,Text,c8c2e4f579df,2 years ago
qwen:0.5b-text-v1.5-q8_0,665MB,32K,Text,c92fe3f525ea,2 years ago
qwen:0.5b-text-v1.5-fp16,1.2GB,32K,Text,9cedb3d846db,2 years ago
qwen:1.8b-chat,1.1GB,32K,Text,b6e8ec2e7126,2 years ago
qwen:1.8b-chat-q2_K,853MB,8K,Text,467dbacce487,2 years ago
qwen:1.8b-chat-v1.5-q2_K,863MB,32K,Text,5ec5deec0331,2 years ago
qwen:1.8b-chat-q3_K_S,970MB,8K,Text,9c807784e6fb,2 years ago
qwen:1.8b-chat-v1.5-q3_K_S,970MB,32K,Text,45631575b031,2 years ago
qwen:1.8b-chat-q3_K_M,1.0GB,8K,Text,f7be0cbb0c5c,2 years ago
qwen:1.8b-chat-v1.5-q3_K_M,1.0GB,32K,Text,1e7a582ce4d6,2 years ago
qwen:1.8b-chat-q3_K_L,1.1GB,8K,Text,e3d057690a37,2 years ago
qwen:1.8b-chat-v1.5-q3_K_L,1.1GB,32K,Text,7e69fb050fc6,2 years ago
qwen:1.8b-chat-q4_0,1.1GB,8K,Text,ef087b004e83,2 years ago
qwen:1.8b-chat-v1.5-q4_0,1.1GB,32K,Text,b6e8ec2e7126,2 years ago
qwen:1.8b-chat-q4_1,1.2GB,8K,Text,e422a7c56e8a,2 years ago
qwen:1.8b-chat-v1.5-q4_1,1.2GB,32K,Text,5520d901c708,2 years ago
qwen:1.8b-chat-q4_K_S,1.2GB,8K,Text,d04762cf1457,2 years ago
qwen:1.8b-chat-v1.5-q4_K_S,1.2GB,32K,Text,318bbcfbbcb1,2 years ago
qwen:1.8b-chat-q4_K_M,1.2GB,8K,Text,9c250efbd096,2 years ago
qwen:1.8b-chat-v1.5-q4_K_M,1.2GB,32K,Text,27cd5d607aa3,2 years ago
qwen:1.8b-chat-q5_0,1.3GB,8K,Text,39b08d9c553f,2 years ago
qwen:1.8b-chat-v1.5-q5_0,1.3GB,32K,Text,942791d6df80,2 years ago
qwen:1.8b-chat-q5_1,1.4GB,8K,Text,ac833a41e88c,2 years ago
qwen:1.8b-chat-v1.5-q5_1,1.4GB,32K,Text,5cb573856803,2 years ago
qwen:1.8b-chat-q5_K_S,1.3GB,8K,Text,857ae180d71f,2 years ago
qwen:1.8b-chat-v1.5-q5_K_S,1.3GB,32K,Text,63a97b074a77,2 years ago
qwen:1.8b-chat-q5_K_M,1.4GB,8K,Text,8341fb324ce5,2 years ago
qwen:1.8b-chat-v1.5-q5_K_M,1.4GB,32K,Text,c3c9b43d0ae7,2 years ago
qwen:1.8b-chat-q6_K,1.6GB,8K,Text,6068eacf7eab,2 years ago
qwen:1.8b-chat-v1.5-q6_K,1.6GB,32K,Text,1b54bd2ede5d,2 years ago
qwen:1.8b-chat-q8_0,2.0GB,8K,Text,761057adac8d,2 years ago
qwen:1.8b-chat-v1.5-q8_0,2.0GB,32K,Text,2af802a8e3c4,2 years ago
qwen:1.8b-chat-fp16,3.7GB,8K,Text,7b9c77c7b5b6,2 years ago
qwen:1.8b-chat-v1.5-fp16,3.7GB,32K,Text,e3562f7740ef,2 years ago
qwen:1.8b-text,1.1GB,32K,Text,617cceb63756,2 years ago
qwen:1.8b-text-q2_K,853MB,8K,Text,25e8928e67d8,2 years ago
qwen:1.8b-text-v1.5-q2_K,863MB,32K,Text,9fbae281c54a,2 years ago
qwen:1.8b-text-q3_K_S,970MB,8K,Text,6d276d0b0e4d,2 years ago
qwen:1.8b-text-v1.5-q3_K_S,970MB,32K,Text,cfddca3d7609,2 years ago
qwen:1.8b-text-q3_K_M,1.0GB,8K,Text,2d9bc3e28126,2 years ago
qwen:1.8b-text-v1.5-q3_K_M,1.0GB,32K,Text,1e00ca7ca1af,2 years ago
qwen:1.8b-text-q3_K_L,1.1GB,8K,Text,b6d15127867d,2 years ago
qwen:1.8b-text-v1.5-q3_K_L,1.1GB,32K,Text,55006f44ba8f,2 years ago
qwen:1.8b-text-q4_0,1.1GB,8K,Text,03dc8b7a4353,2 years ago
qwen:1.8b-text-v1.5-q4_0,1.1GB,32K,Text,617cceb63756,2 years ago
qwen:1.8b-text-q4_1,1.2GB,8K,Text,9d03e4ff6283,2 years ago
qwen:1.8b-text-v1.5-q4_1,1.2GB,32K,Text,9c3064af8a6a,2 years ago
qwen:1.8b-text-q4_K_S,1.2GB,8K,Text,35417f1033ba,2 years ago
qwen:1.8b-text-v1.5-q4_K_S,1.2GB,32K,Text,9de4291d63b0,2 years ago
qwen:1.8b-text-q4_K_M,1.2GB,8K,Text,8f4011c63861,2 years ago
qwen:1.8b-text-v1.5-q4_K_M,1.2GB,32K,Text,2120d6a01bc3,2 years ago
qwen:1.8b-text-q5_0,1.3GB,8K,Text,5dee62f8b270,2 years ago
qwen:1.8b-text-v1.5-q5_0,1.3GB,32K,Text,fbc1dd7dbb3f,2 years ago
qwen:1.8b-text-q5_1,1.4GB,8K,Text,1ace6d0d6868,2 years ago
qwen:1.8b-text-v1.5-q5_1,1.4GB,32K,Text,110bb7065fe0,2 years ago
qwen:1.8b-text-q5_K_S,1.3GB,8K,Text,fc7b98d4110c,2 years ago
qwen:1.8b-text-v1.5-q5_K_S,1.3GB,32K,Text,b12f16343645,2 years ago
qwen:1.8b-text-q5_K_M,1.4GB,8K,Text,ba3f032feb07,2 years ago
qwen:1.8b-text-v1.5-q5_K_M,1.4GB,32K,Text,e2aedf4a65d7,2 years ago
qwen:1.8b-text-q6_K,1.6GB,8K,Text,60c274911b01,2 years ago
qwen:1.8b-text-v1.5-q6_K,1.6GB,32K,Text,e7be77cc89a1,2 years ago
qwen:1.8b-text-q8_0,2.0GB,8K,Text,fb7576710ad5,2 years ago
qwen:1.8b-text-v1.5-q8_0,2.0GB,32K,Text,48d0284fc9fe,2 years ago
qwen:1.8b-text-fp16,3.7GB,8K,Text,f4bf3caa7f4c,2 years ago
qwen:1.8b-text-v1.5-fp16,3.7GB,32K,Text,5b31a65f7476,2 years ago
qwen:4b-chat,2.3GB,32K,Text,d53d04290064,2 years ago
qwen:4b-chat-v1.5-q2_K,1.6GB,32K,Text,e6c11802c6ad,2 years ago
qwen:4b-chat-v1.5-q3_K_S,1.9GB,32K,Text,d75968a2b37c,2 years ago
qwen:4b-chat-v1.5-q3_K_M,2.0GB,32K,Text,da9fe589f9b3,2 years ago
qwen:4b-chat-v1.5-q3_K_L,2.2GB,32K,Text,373625817e6f,2 years ago
qwen:4b-chat-v1.5-q4_0,2.3GB,32K,Text,d53d04290064,2 years ago
qwen:4b-chat-v1.5-q4_1,2.6GB,32K,Text,8d4b987199fe,2 years ago
qwen:4b-chat-v1.5-q4_K_S,2.3GB,32K,Text,1f33fcfdb4b1,2 years ago
qwen:4b-chat-v1.5-q4_K_M,2.5GB,32K,Text,84dd8780ab54,2 years ago
qwen:4b-chat-v1.5-q5_0,2.8GB,32K,Text,1a7d31503b2a,2 years ago
qwen:4b-chat-v1.5-q5_1,3.0GB,32K,Text,061afe4b95b5,2 years ago
qwen:4b-chat-v1.5-q5_K_S,2.8GB,32K,Text,4a434490ef35,2 years ago
qwen:4b-chat-v1.5-q5_K_M,2.8GB,32K,Text,0f701078af82,2 years ago
qwen:4b-chat-v1.5-q6_K,3.2GB,32K,Text,13f15e36187d,2 years ago
qwen:4b-chat-v1.5-q8_0,4.2GB,32K,Text,7dfc4f0660c0,2 years ago
qwen:4b-chat-v1.5-fp16,7.9GB,32K,Text,86621ca225c4,2 years ago
qwen:4b-text,2.3GB,32K,Text,a1332f1a62c4,2 years ago
qwen:4b-text-v1.5-q2_K,1.6GB,32K,Text,9f5aaac70cb0,2 years ago
qwen:4b-text-v1.5-q3_K_S,1.9GB,32K,Text,8a41ec56a16b,2 years ago
qwen:4b-text-v1.5-q3_K_M,2.0GB,32K,Text,b446af0b99f1,2 years ago
qwen:4b-text-v1.5-q3_K_L,2.2GB,32K,Text,34cd35706e60,2 years ago
qwen:4b-text-v1.5-q4_0,2.3GB,32K,Text,a1332f1a62c4,2 years ago
qwen:4b-text-v1.5-q4_1,2.6GB,32K,Text,0139d9637b43,2 years ago
qwen:4b-text-v1.5-q4_K_S,2.3GB,32K,Text,a569a7c9c36b,2 years ago
qwen:4b-text-v1.5-q4_K_M,2.5GB,32K,Text,ba6453687014,2 years ago
qwen:4b-text-v1.5-q5_0,2.8GB,32K,Text,9c5c32de923f,2 years ago
qwen:4b-text-v1.5-q5_1,3.0GB,32K,Text,33f576bd435a,2 years ago
qwen:4b-text-v1.5-q5_K_S,2.8GB,32K,Text,dc8f41c10a81,2 years ago
qwen:4b-text-v1.5-q5_K_M,2.8GB,32K,Text,55b9362ae113,2 years ago
qwen:4b-text-v1.5-q6_K,3.2GB,32K,Text,e40c4d6f1e33,2 years ago
qwen:4b-text-v1.5-q8_0,4.2GB,32K,Text,e3bafc3eec84,2 years ago
qwen:4b-text-v1.5-fp16,7.9GB,32K,Text,bd8bb0558fba,2 years ago
qwen:7b-chat,4.5GB,32K,Text,2091ee8c8d8f,2 years ago
qwen:7b-chat-q2_K,3.0GB,32K,Text,b1e83e951244,2 years ago
qwen:7b-chat-v1.5-q2_K,3.1GB,32K,Text,faee39b0b827,2 years ago
qwen:7b-chat-q3_K_S,3.6GB,32K,Text,6ee05062598c,2 years ago
qwen:7b-chat-v1.5-q3_K_S,3.6GB,32K,Text,ef462b8bc3ca,2 years ago
qwen:7b-chat-q3_K_M,4.1GB,32K,Text,981740748bb1,2 years ago
qwen:7b-chat-v1.5-q3_K_M,3.9GB,32K,Text,dfd589fd9f3b,2 years ago
qwen:7b-chat-q3_K_L,4.3GB,32K,Text,6c760e557c98,2 years ago
qwen:7b-chat-v1.5-q3_K_L,4.2GB,32K,Text,c78b559835da,2 years ago
qwen:7b-chat-q4_0,4.5GB,32K,Text,8a759e224c54,2 years ago
qwen:7b-chat-v1.5-q4_0,4.5GB,32K,Text,2091ee8c8d8f,2 years ago
qwen:7b-chat-q4_1,5.0GB,32K,Text,e70d79f49f09,2 years ago
qwen:7b-chat-v1.5-q4_1,5.0GB,32K,Text,3dc4f8204e32,2 years ago
qwen:7b-chat-q4_K_S,4.5GB,32K,Text,670c5afa68d5,2 years ago
qwen:7b-chat-v1.5-q4_K_S,4.5GB,32K,Text,1b769918d6f3,2 years ago
qwen:7b-chat-q4_K_M,4.9GB,32K,Text,6c6f9fb7cb7b,2 years ago
qwen:7b-chat-v1.5-q4_K_M,4.8GB,32K,Text,315448cc7b99,2 years ago
qwen:7b-chat-q5_0,5.4GB,32K,Text,940f9af7bba7,2 years ago
qwen:7b-chat-v1.5-q5_0,5.4GB,32K,Text,76b41a9e206c,2 years ago
qwen:7b-chat-q5_1,5.8GB,32K,Text,71556ed81da3,2 years ago
qwen:7b-chat-v1.5-q5_1,5.8GB,32K,Text,80b5a8dd99a2,2 years ago
qwen:7b-chat-q5_K_S,5.4GB,32K,Text,82f7b355c834,2 years ago
qwen:7b-chat-v1.5-q5_K_S,5.4GB,32K,Text,94f4b35970c7,2 years ago
qwen:7b-chat-q5_K_M,5.7GB,32K,Text,eb70368f4555,2 years ago
qwen:7b-chat-v1.5-q5_K_M,5.5GB,32K,Text,44ca6b3fda9d,2 years ago
qwen:7b-chat-q6_K,6.3GB,32K,Text,be7c8c5aee85,2 years ago
qwen:7b-chat-v1.5-q6_K,6.3GB,32K,Text,6b5b161d1076,2 years ago
qwen:7b-chat-q8_0,8.2GB,32K,Text,75224d9ec839,2 years ago
qwen:7b-chat-v1.5-q8_0,8.2GB,32K,Text,3985a6e61dfa,2 years ago
qwen:7b-chat-fp16,15GB,32K,Text,496130f8bb9c,2 years ago
qwen:7b-chat-v1.5-fp16,15GB,32K,Text,39e2b1482d7d,2 years ago
qwen:7b-text,4.5GB,32K,Text,952dc7c77fea,2 years ago
qwen:7b-text-v1.5-q2_K,3.1GB,32K,Text,7c798100fec5,2 years ago
qwen:7b-text-v1.5-q3_K_S,3.6GB,32K,Text,59ff1e9f7a72,2 years ago
qwen:7b-text-v1.5-q3_K_M,3.9GB,32K,Text,fab4b0426e2d,2 years ago
qwen:7b-text-v1.5-q3_K_L,4.2GB,32K,Text,c103abc28f47,2 years ago
qwen:7b-text-v1.5-q4_0,4.5GB,32K,Text,952dc7c77fea,2 years ago
qwen:7b-text-v1.5-q4_1,5.0GB,32K,Text,1c67239d76ac,2 years ago
qwen:7b-text-v1.5-q4_K_S,4.5GB,32K,Text,05bb240791f0,2 years ago
qwen:7b-text-v1.5-q4_K_M,4.8GB,32K,Text,a2e8ed289a56,2 years ago
qwen:7b-text-v1.5-q5_0,5.4GB,32K,Text,2074857a59f8,2 years ago
qwen:7b-text-v1.5-q5_1,5.8GB,32K,Text,0945490c2698,2 years ago
qwen:7b-text-v1.5-q5_K_S,5.4GB,32K,Text,6d3df3af15c9,2 years ago
qwen:7b-text-v1.5-q5_K_M,5.5GB,32K,Text,4bf2de545437,2 years ago
qwen:7b-text-v1.5-q6_K,6.3GB,32K,Text,989f69b773a3,2 years ago
qwen:7b-text-v1.5-q8_0,8.2GB,32K,Text,968572e9757d,2 years ago
qwen:7b-text-v1.5-fp16,15GB,32K,Text,ba1ea7856323,2 years ago
qwen:7b-q2_K,3.0GB,32K,Text,afe0b73c064a,2 years ago
qwen:7b-q3_K_S,3.6GB,32K,Text,e770768ad724,2 years ago
qwen:7b-q3_K_M,4.1GB,32K,Text,407571073d23,2 years ago
qwen:7b-q3_K_L,4.3GB,32K,Text,2a971f9c4019,2 years ago
qwen:7b-q4_0,4.5GB,32K,Text,a602ed3d295f,2 years ago
qwen:7b-q4_1,5.0GB,32K,Text,aced3b622251,2 years ago
qwen:7b-q4_K_S,4.5GB,32K,Text,13660ea6e426,2 years ago
qwen:7b-q4_K_M,4.9GB,32K,Text,e6124c271f88,2 years ago
qwen:7b-q5_0,5.4GB,32K,Text,82a77b5d2839,2 years ago
qwen:7b-q5_1,5.8GB,32K,Text,3a554a4eca23,2 years ago
qwen:7b-q5_K_S,5.4GB,32K,Text,48ac7dcf12ec,2 years ago
qwen:7b-q5_K_M,5.7GB,32K,Text,ee14f131c864,2 years ago
qwen:7b-q6_K,6.3GB,32K,Text,733a6dcda35a,2 years ago
qwen:7b-q8_0,8.2GB,32K,Text,ea380ed299dd,2 years ago
qwen:7b-fp16,15GB,32K,Text,bdb4603ac3f3,2 years ago
qwen:14b-chat,8.2GB,32K,Text,80362ced6553,2 years ago
qwen:14b-chat-q2_K,6.0GB,8K,Text,fd1a3ccd26ec,2 years ago
qwen:14b-chat-v1.5-q2_K,6.1GB,32K,Text,42f07244d30a,2 years ago
qwen:14b-chat-q3_K_S,6.9GB,8K,Text,79c06fc56da4,2 years ago
qwen:14b-chat-v1.5-q3_K_S,6.9GB,32K,Text,3ad40beca67d,2 years ago
qwen:14b-chat-q3_K_M,7.7GB,8K,Text,f3e7aa8567ed,2 years ago
qwen:14b-chat-v1.5-q3_K_M,7.4GB,32K,Text,319f64f95f85,2 years ago
qwen:14b-chat-q3_K_L,8.0GB,8K,Text,8b5eb6ea106d,2 years ago
qwen:14b-chat-v1.5-q3_K_L,7.8GB,32K,Text,0eca84ada344,2 years ago
qwen:14b-chat-q4_0,8.2GB,8K,Text,e5a75212c4d4,2 years ago
qwen:14b-chat-v1.5-q4_0,8.2GB,32K,Text,80362ced6553,2 years ago
qwen:14b-chat-q4_1,9.0GB,8K,Text,282ce204bb6b,2 years ago
qwen:14b-chat-v1.5-q4_1,9.0GB,32K,Text,4f50c5079631,2 years ago
qwen:14b-chat-q4_K_S,8.6GB,8K,Text,dc341a2db63b,2 years ago
qwen:14b-chat-v1.5-q4_K_S,8.6GB,32K,Text,e6c0570ce501,2 years ago
qwen:14b-chat-q4_K_M,9.4GB,8K,Text,f845925f8d90,2 years ago
qwen:14b-chat-v1.5-q4_K_M,9.2GB,32K,Text,128a75c88e2f,2 years ago
qwen:14b-chat-q5_0,9.9GB,8K,Text,ee17956b87cc,2 years ago
qwen:14b-chat-v1.5-q5_0,9.9GB,32K,Text,d06d5137e584,2 years ago
qwen:14b-chat-q5_1,11GB,8K,Text,248b0b25c47e,2 years ago
qwen:14b-chat-v1.5-q5_1,11GB,32K,Text,a16ff3fb4f19,2 years ago
qwen:14b-chat-q5_K_S,10GB,8K,Text,91f5698531f7,2 years ago
qwen:14b-chat-v1.5-q5_K_S,10GB,32K,Text,85650ef588d4,2 years ago
qwen:14b-chat-q5_K_M,11GB,8K,Text,240a4381badd,2 years ago
qwen:14b-chat-v1.5-q5_K_M,11GB,32K,Text,ba0e61d66b27,2 years ago
qwen:14b-chat-q6_K,12GB,8K,Text,5967f08cc189,2 years ago
qwen:14b-chat-v1.5-q6_K,12GB,32K,Text,9378d98cce24,2 years ago
qwen:14b-chat-q8_0,15GB,8K,Text,66f562724bd2,2 years ago
qwen:14b-chat-v1.5-q8_0,15GB,32K,Text,f1954a35f7ce,2 years ago
qwen:14b-chat-fp16,28GB,8K,Text,13c401be87d4,2 years ago
qwen:14b-chat-v1.5-fp16,28GB,32K,Text,cb20f077361d,2 years ago
qwen:14b-text,8.2GB,32K,Text,06e198d562c8,2 years ago
qwen:14b-text-q2_K,6.0GB,8K,Text,490383e818bc,2 years ago
qwen:14b-text-v1.5-q2_K,6.1GB,32K,Text,b29e82a9291d,2 years ago
qwen:14b-text-q3_K_S,6.9GB,8K,Text,7b6da3dbc02c,2 years ago
qwen:14b-text-v1.5-q3_K_S,6.9GB,32K,Text,79262f8761eb,2 years ago
qwen:14b-text-q3_K_M,7.7GB,8K,Text,35babf7c6752,2 years ago
qwen:14b-text-v1.5-q3_K_M,7.4GB,32K,Text,8ba10671f72c,2 years ago
qwen:14b-text-q3_K_L,8.0GB,8K,Text,e706cfc43d67,2 years ago
qwen:14b-text-v1.5-q3_K_L,7.8GB,32K,Text,e5feaa6b570f,2 years ago
qwen:14b-text-q4_0,8.2GB,8K,Text,856ff95ace9a,2 years ago
qwen:14b-text-v1.5-q4_0,8.2GB,32K,Text,06e198d562c8,2 years ago
qwen:14b-text-q4_1,9.0GB,8K,Text,fb080c3f9385,2 years ago
qwen:14b-text-v1.5-q4_1,9.0GB,32K,Text,3514cc84da3f,2 years ago
qwen:14b-text-q4_K_S,8.6GB,8K,Text,074ac9031894,2 years ago
qwen:14b-text-v1.5-q4_K_S,8.6GB,32K,Text,ab6680a741b8,2 years ago
qwen:14b-text-q4_K_M,9.4GB,8K,Text,9a20ad8849dc,2 years ago
qwen:14b-text-v1.5-q4_K_M,9.2GB,32K,Text,4a22e598c7c9,2 years ago
qwen:14b-text-q5_0,9.9GB,8K,Text,7f52ab937912,2 years ago
qwen:14b-text-v1.5-q5_0,9.9GB,32K,Text,c9413c9c81d5,2 years ago
qwen:14b-text-q5_1,11GB,8K,Text,9a711abdb0ca,2 years ago
qwen:14b-text-v1.5-q5_1,11GB,32K,Text,5f196042dc74,2 years ago
qwen:14b-text-q5_K_S,10GB,8K,Text,8c818d039803,2 years ago
qwen:14b-text-v1.5-q5_K_S,10GB,32K,Text,a31ed924fdab,2 years ago
qwen:14b-text-q5_K_M,11GB,8K,Text,2acf4c66179b,2 years ago
qwen:14b-text-v1.5-q5_K_M,11GB,32K,Text,1564ba9fc84c,2 years ago
qwen:14b-text-q6_K,12GB,8K,Text,e653065c8329,2 years ago
qwen:14b-text-v1.5-q6_K,12GB,32K,Text,d65ba73d052f,2 years ago
qwen:14b-text-q8_0,15GB,8K,Text,3c3330be50fe,2 years ago
qwen:14b-text-v1.5-q8_0,15GB,32K,Text,5cc57127891d,2 years ago
qwen:14b-text-fp16,28GB,8K,Text,c49a8e18017a,2 years ago
qwen:14b-text-v1.5-fp16,28GB,32K,Text,6a5ff630639c,2 years ago
qwen:32b-chat,18GB,32K,Text,26e7e8447f5d,2 years ago
qwen:32b-chat-v1.5-q2_K,12GB,32K,Text,cae8aaeddda8,2 years ago
qwen:32b-chat-v1.5-q3_K_S,14GB,32K,Text,1d172657e5a4,2 years ago
qwen:32b-chat-v1.5-q3_K_M,16GB,32K,Text,ecaa1f67c173,2 years ago
qwen:32b-chat-v1.5-q3_K_L,17GB,32K,Text,d3bd7dde094e,2 years ago
qwen:32b-chat-v1.5-q4_0,18GB,32K,Text,26e7e8447f5d,2 years ago
qwen:32b-chat-v1.5-q4_1,20GB,32K,Text,7fe1bf3d215e,2 years ago
qwen:32b-chat-v1.5-q4_K_S,19GB,32K,Text,4016dd0cf4e1,2 years ago
qwen:32b-chat-v1.5-q4_K_M,20GB,32K,Text,7975942ff0b1,2 years ago
qwen:32b-chat-v1.5-q5_0,22GB,32K,Text,828e952fda6b,2 years ago
qwen:32b-chat-v1.5-q5_1,24GB,32K,Text,f3d3a42b3783,2 years ago
qwen:32b-chat-v1.5-q5_K_S,22GB,32K,Text,e67b35358286,2 years ago
qwen:32b-chat-v1.5-q5_K_M,23GB,32K,Text,380f376a451a,2 years ago
qwen:32b-chat-v1.5-q6_K,27GB,32K,Text,af95b2a2409c,2 years ago
qwen:32b-chat-v1.5-q8_0,35GB,32K,Text,33c6cb647280,2 years ago
qwen:32b-chat-v1.5-fp16,65GB,32K,Text,bb930ce340f6,2 years ago
qwen:32b-text,18GB,32K,Text,e0618f6f0310,2 years ago
qwen:32b-text-v1.5-q2_K,12GB,32K,Text,95302f736724,2 years ago
qwen:32b-text-v1.5-q3_K_S,14GB,32K,Text,1d103fa3fd6e,2 years ago
qwen:32b-text-v1.5-q3_K_M,16GB,32K,Text,24ea7d162ce2,2 years ago
qwen:32b-text-v1.5-q3_K_L,17GB,32K,Text,1a047023c341,2 years ago
qwen:32b-text-v1.5-q4_0,18GB,32K,Text,e0618f6f0310,2 years ago
qwen:32b-text-v1.5-q4_1,20GB,32K,Text,cefaaea22fea,2 years ago
qwen:32b-text-v1.5-q4_K_S,19GB,32K,Text,b68f170dbfd9,2 years ago
qwen:32b-text-v1.5-q5_0,22GB,32K,Text,8ab0ebc4b274,2 years ago
qwen:32b-text-v1.5-q5_1,24GB,32K,Text,577251d3ca12,2 years ago
qwen:32b-text-v1.5-q8_0,35GB,32K,Text,60a90eb7a7da,2 years ago
qwen:72b-chat,41GB,32K,Text,e1c64582de5c,2 years ago
qwen:72b-chat-q2_K,27GB,32K,Text,244e559ab857,2 years ago
qwen:72b-chat-v1.5-q2_K,28GB,32K,Text,26d588038b9d,2 years ago
qwen:72b-chat-q3_K_S,32GB,32K,Text,e69b5490aa6d,2 years ago
qwen:72b-chat-v1.5-q3_K_S,33GB,32K,Text,a3f91495a290,2 years ago
qwen:72b-chat-q3_K_M,37GB,32K,Text,2142023c2267,2 years ago
qwen:72b-chat-v1.5-q3_K_M,36GB,32K,Text,8c8712c6e79c,2 years ago
qwen:72b-chat-q3_K_L,39GB,32K,Text,227bc5757311,2 years ago
qwen:72b-chat-v1.5-q3_K_L,38GB,32K,Text,1a4a7d398f67,2 years ago
qwen:72b-chat-q4_0,41GB,32K,Text,bf2a98cf5f68,2 years ago
qwen:72b-chat-v1.5-q4_0,41GB,32K,Text,e1c64582de5c,2 years ago
qwen:72b-chat-q4_1,45GB,32K,Text,4d7d270862ce,2 years ago
qwen:72b-chat-v1.5-q4_1,45GB,32K,Text,a5a048009124,2 years ago
qwen:72b-chat-q4_K_S,41GB,32K,Text,5c65776c1c19,2 years ago
qwen:72b-chat-v1.5-q4_K_S,42GB,32K,Text,7e941773ce08,2 years ago
qwen:72b-chat-q4_K_M,45GB,32K,Text,d1f376d8aaa7,2 years ago
qwen:72b-chat-v1.5-q4_K_M,44GB,32K,Text,92daf708b997,2 years ago
qwen:72b-chat-q5_0,50GB,32K,Text,7363152de4ba,2 years ago
qwen:72b-chat-v1.5-q5_0,50GB,32K,Text,7ff940bf7ddc,2 years ago
qwen:72b-chat-q5_1,54GB,32K,Text,d3f70b712d5c,2 years ago
qwen:72b-chat-v1.5-q5_1,54GB,32K,Text,8432bf6237b9,2 years ago
qwen:72b-chat-q5_K_S,50GB,32K,Text,f9a9015181f4,2 years ago
qwen:72b-chat-v1.5-q5_K_S,50GB,32K,Text,f92117215877,2 years ago
qwen:72b-chat-q5_K_M,53GB,32K,Text,29453752b3f1,2 years ago
qwen:72b-chat-v1.5-q5_K_M,51GB,32K,Text,13a773260811,2 years ago
qwen:72b-chat-q6_K,59GB,32K,Text,5d2b88c19b53,2 years ago
