Name,Size / Usage,Context,Input,Digest,Updated
qwen2.5:1.5b-instruct-q5_K_M,1.1GB,32K,Text,7a0e895425bc,1 year ago
qwen2.5:1.5b-instruct-q6_K,1.3GB,32K,Text,03ec957c269f,1 year ago
qwen2.5:1.5b-instruct-q8_0,1.6GB,32K,Text,b19683a34698,1 year ago
qwen2.5:1.5b-instruct-fp16,3.1GB,32K,Text,d8035f049126,1 year ago
qwen2.5:3b-instruct,1.9GB,32K,Text,357c53fb659c,1 year ago
qwen2.5:3b-instruct-q2_K,1.3GB,32K,Text,1fe27cd0c26a,1 year ago
qwen2.5:3b-instruct-q3_K_S,1.5GB,32K,Text,5ed381ff5c13,1 year ago
qwen2.5:3b-instruct-q3_K_M,1.6GB,32K,Text,c3240229f22f,1 year ago
qwen2.5:3b-instruct-q3_K_L,1.7GB,32K,Text,f8d588c5572a,1 year ago
qwen2.5:3b-instruct-q4_0,1.8GB,32K,Text,09f7fe4d29e6,1 year ago
qwen2.5:3b-instruct-q4_1,2.0GB,32K,Text,c8aefde2cd4f,1 year ago
qwen2.5:3b-instruct-q4_K_S,1.8GB,32K,Text,3033a0ab2cfd,1 year ago
qwen2.5:3b-instruct-q4_K_M,1.9GB,32K,Text,357c53fb659c,1 year ago
qwen2.5:3b-instruct-q5_0,2.2GB,32K,Text,f2c8c51a4c62,1 year ago
qwen2.5:3b-instruct-q5_1,2.3GB,32K,Text,c7e5301cb49e,1 year ago
qwen2.5:3b-instruct-q5_K_S,2.2GB,32K,Text,8ce4b148557a,1 year ago
qwen2.5:3b-instruct-q5_K_M,2.2GB,32K,Text,19cf317bd479,1 year ago
qwen2.5:3b-instruct-q6_K,2.5GB,32K,Text,9f78f7728716,1 year ago
qwen2.5:3b-instruct-q8_0,3.3GB,32K,Text,cd6aa8b25d7a,1 year ago
qwen2.5:3b-instruct-fp16,6.2GB,32K,Text,de47f806df14,1 year ago
qwen2.5:7b-instruct,4.7GB,32K,Text,845dbda0ea48,1 year ago
qwen2.5:7b-instruct-q2_K,3.0GB,32K,Text,94ac6d14b93f,1 year ago
qwen2.5:7b-instruct-q3_K_S,3.5GB,32K,Text,05d9cc3116db,1 year ago
qwen2.5:7b-instruct-q3_K_M,3.8GB,32K,Text,29492a928341,1 year ago
qwen2.5:7b-instruct-q3_K_L,4.1GB,32K,Text,6ed3506191d1,1 year ago
qwen2.5:7b-instruct-q4_0,4.4GB,32K,Text,2e92ac0dd3a8,1 year ago
qwen2.5:7b-instruct-q4_1,4.9GB,32K,Text,840e00017aa6,1 year ago
qwen2.5:7b-instruct-q4_K_S,4.5GB,32K,Text,d572758f0ffe,1 year ago
qwen2.5:7b-instruct-q4_K_M,4.7GB,32K,Text,845dbda0ea48,1 year ago
qwen2.5:7b-instruct-q5_0,5.3GB,32K,Text,16c4cf552635,1 year ago
qwen2.5:7b-instruct-q5_1,5.8GB,32K,Text,0f1627cf5764,1 year ago
qwen2.5:7b-instruct-q5_K_S,5.3GB,32K,Text,1a3492b0a1dc,1 year ago
qwen2.5:7b-instruct-q5_K_M,5.4GB,32K,Text,a1040ddd2b49,1 year ago
qwen2.5:7b-instruct-q6_K,6.3GB,32K,Text,a7e494737d58,1 year ago
qwen2.5:7b-instruct-q8_0,8.1GB,32K,Text,2d9500c94841,1 year ago
qwen2.5:7b-instruct-fp16,15GB,32K,Text,59805ce4a404,1 year ago
qwen2.5:14b-instruct,9.0GB,32K,Text,7cdf5a0187d5,1 year ago
qwen2.5:14b-instruct-q2_K,5.8GB,32K,Text,9caf6424b5f9,1 year ago
qwen2.5:14b-instruct-q3_K_S,6.7GB,32K,Text,c8f457c1f8f5,1 year ago
qwen2.5:14b-instruct-q3_K_M,7.3GB,32K,Text,4d8dbee0507f,1 year ago
qwen2.5:14b-instruct-q3_K_L,7.9GB,32K,Text,0ab75160d333,1 year ago
qwen2.5:14b-instruct-q4_0,8.5GB,32K,Text,5449194ff803,1 year ago
qwen2.5:14b-instruct-q4_1,9.4GB,32K,Text,4d404313d9cd,1 year ago
qwen2.5:14b-instruct-q4_K_S,8.6GB,32K,Text,927254c04779,1 year ago
qwen2.5:14b-instruct-q4_K_M,9.0GB,32K,Text,7cdf5a0187d5,1 year ago
qwen2.5:14b-instruct-q5_0,10GB,32K,Text,e242bafd33eb,1 year ago
qwen2.5:14b-instruct-q5_1,11GB,32K,Text,43a5486ba383,1 year ago
qwen2.5:14b-instruct-q5_K_S,10GB,32K,Text,f766877d708a,1 year ago
qwen2.5:14b-instruct-q5_K_M,11GB,32K,Text,7bb3f324cafc,1 year ago
qwen2.5:14b-instruct-q6_K,12GB,32K,Text,4f6861a20c29,1 year ago
qwen2.5:14b-instruct-q8_0,16GB,32K,Text,985c5f25dfe9,1 year ago
qwen2.5:14b-instruct-fp16,30GB,32K,Text,06c8c6f15cf9,1 year ago
qwen2.5:32b-instruct,20GB,32K,Text,9f13ba1299af,1 year ago
qwen2.5:32b-instruct-q2_K,12GB,32K,Text,ecc53cfdce75,1 year ago
qwen2.5:32b-instruct-q3_K_S,14GB,32K,Text,aefb7287ac72,1 year ago
qwen2.5:32b-instruct-q3_K_M,16GB,32K,Text,44bd723cfd42,1 year ago
qwen2.5:32b-instruct-q3_K_L,17GB,32K,Text,83db34c608fc,1 year ago
qwen2.5:32b-instruct-q4_0,19GB,32K,Text,0508d3b6da02,1 year ago
qwen2.5:32b-instruct-q4_1,21GB,32K,Text,c35507089a57,1 year ago
qwen2.5:32b-instruct-q4_K_S,19GB,32K,Text,0ef28b3b6dba,1 year ago
qwen2.5:32b-instruct-q4_K_M,20GB,32K,Text,9f13ba1299af,1 year ago
qwen2.5:32b-instruct-q5_0,23GB,32K,Text,af981f1d421b,1 year ago
qwen2.5:32b-instruct-q5_1,25GB,32K,Text,fc1b4cb1aabb,1 year ago
qwen2.5:32b-instruct-q5_K_S,23GB,32K,Text,3cb439a8d19b,1 year ago
qwen2.5:32b-instruct-q5_K_M,23GB,32K,Text,b0936ea364bf,1 year ago
qwen2.5:32b-instruct-q6_K,27GB,32K,Text,09f123ce518b,1 year ago
qwen2.5:32b-instruct-q8_0,35GB,32K,Text,378290543760,1 year ago
qwen2.5:32b-instruct-fp16,66GB,32K,Text,d988bddd9a2e,1 year ago
qwen2.5:72b-instruct,47GB,32K,Text,424bad2cc13f,1 year ago
qwen2.5:72b-instruct-q2_K,30GB,32K,Text,d072709cc1a8,1 year ago
qwen2.5:72b-instruct-q3_K_S,34GB,32K,Text,6fcfede9cc1c,1 year ago
qwen2.5:72b-instruct-q3_K_M,38GB,32K,Text,15abb3b7022f,1 year ago
qwen2.5:72b-instruct-q3_K_L,40GB,32K,Text,c3f33d2ad20a,1 year ago
qwen2.5:72b-instruct-q4_0,41GB,32K,Text,2dd03ae27777,1 year ago
qwen2.5:72b-instruct-q4_1,46GB,32K,Text,bcf8fafd0731,1 year ago
qwen2.5:72b-instruct-q4_K_S,44GB,32K,Text,a4520526d819,1 year ago
qwen2.5:72b-instruct-q4_K_M,47GB,32K,Text,424bad2cc13f,1 year ago
qwen2.5:72b-instruct-q5_0,50GB,32K,Text,7a43bbfe6536,1 year ago
qwen2.5:72b-instruct-q5_1,55GB,32K,Text,40630a45532c,1 year ago
qwen2.5:72b-instruct-q5_K_S,51GB,32K,Text,ee3ecbad0795,1 year ago
qwen2.5:72b-instruct-q5_K_M,54GB,32K,Text,210a146b67de,1 year ago
qwen2.5:72b-instruct-q6_K,64GB,32K,Text,5f611a49224d,1 year ago
qwen2.5:72b-instruct-q8_0,77GB,32K,Text,23f2cb48bb9a,1 year ago
qwen2.5:72b-instruct-fp16,145GB,32K,Text,754bbe314ad4,1 year ago
